pp_id,ca_id,supply_pf_id,pp_eff,erg_max,discharge_duration,st_lss_rt,st_lss_hr,factor_lin_0,factor_lin_1,cap_avlb,vc_ramp,vc_om,cap_pwr_leg,cap_pwr_leg_yr2020,cap_pwr_leg_yr2025,cap_pwr_leg_yr2030,cap_pwr_leg_yr2035,cap_pwr_leg_yr2040,cap_pwr_leg_yr2045,cap_pwr_leg_yr2050,erg_chp,erg_chp_yr2020,erg_chp_yr2025,erg_chp_yr2030,erg_chp_yr2035,erg_chp_yr2040,erg_chp_yr2045,erg_chp_yr2050,cap_pwr_leg_old,fc_cp_ann_yr2045,fc_om_yr2020,fc_om_yr2050,fc_om_yr2035,fc_cp_ann,fc_cp_ann_yr2030,pwr_pot,fc_cp_ann_yr2035,fc_om_yr2030,fc_cp_ann_yr2040,fc_cp_ann_yr2050,fc_cp_ann_yr2020,fc_om_yr2025,fc_cp_ann_yr2025,fc_om_yr2045,fc_om_yr2040,fc_om,cap_pwr_leg_hp_fossil,cap_pwr_leg_hp_retr_1pc,cap_pwr_leg_hp_retr_1pc_fossil,cap_pwr_leg_hp_retr_2pc,cap_pwr_leg_hp_retr_2pc_fossil,cap_pwr_leg_yr2020_hp_fossil,cap_pwr_leg_yr2020_hp_retr_1pc,cap_pwr_leg_yr2020_hp_retr_1pc_fossil,cap_pwr_leg_yr2020_hp_retr_2pc,cap_pwr_leg_yr2020_hp_retr_2pc_fossil,cap_pwr_leg_yr2025_hp_fossil,cap_pwr_leg_yr2025_hp_retr_1pc,cap_pwr_leg_yr2025_hp_retr_1pc_fossil,cap_pwr_leg_yr2025_hp_retr_2pc,cap_pwr_leg_yr2025_hp_retr_2pc_fossil,cap_pwr_leg_yr2030_hp_fossil,cap_pwr_leg_yr2030_hp_retr_1pc,cap_pwr_leg_yr2030_hp_retr_1pc_fossil,cap_pwr_leg_yr2030_hp_retr_2pc,cap_pwr_leg_yr2030_hp_retr_2pc_fossil,cap_pwr_leg_yr2035_hp_fossil,cap_pwr_leg_yr2035_hp_retr_1pc,cap_pwr_leg_yr2035_hp_retr_1pc_fossil,cap_pwr_leg_yr2035_hp_retr_2pc,cap_pwr_leg_yr2035_hp_retr_2pc_fossil,cap_pwr_leg_yr2040_hp_fossil,cap_pwr_leg_yr2040_hp_retr_1pc,cap_pwr_leg_yr2040_hp_retr_1pc_fossil,cap_pwr_leg_yr2040_hp_retr_2pc,cap_pwr_leg_yr2040_hp_retr_2pc_fossil,cap_pwr_leg_yr2045_hp_fossil,cap_pwr_leg_yr2045_hp_retr_1pc,cap_pwr_leg_yr2045_hp_retr_1pc_fossil,cap_pwr_leg_yr2045_hp_retr_2pc,cap_pwr_leg_yr2045_hp_retr_2pc_fossil,cap_pwr_leg_yr2050_hp_fossil,cap_pwr_leg_yr2050_hp_retr_1pc,cap_pwr_leg_yr2050_hp_retr_1pc_fossil,cap_pwr_leg_yr2050_hp_retr_2pc,cap_pwr_leg_yr2050_hp_retr_2pc_fossil
147,0,,1,,4,0.3,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,56045.25,42570.75,26520.68,24985.92,249042.5,104294.56,,56045.25,24556.18,56045.25,56045.25,200793.19,32613,152543.87,25968.16,25415.65,52528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,0,,1,,4,0.3,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,56045.25,42570.75,26520.68,24985.92,249042.5,104294.56,,56045.25,24556.18,56045.25,56045.25,200793.19,32613,152543.87,25968.16,25415.65,52528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0,,1,,4,0.3,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,56045.25,42570.75,26520.68,24985.92,249042.5,104294.56,,56045.25,24556.18,56045.25,56045.25,200793.19,32613,152543.87,25968.16,25415.65,52528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,0,,1,,4,0.3,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,56045.25,42570.75,26520.68,24985.92,249042.5,104294.56,,56045.25,24556.18,56045.25,56045.25,200793.19,32613,152543.87,25968.16,25415.65,52528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,0,,1,,4,0.3,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,56045.25,42570.75,26520.68,24985.92,249042.5,104294.56,,56045.25,24556.18,56045.25,56045.25,200793.19,32613,152543.87,25968.16,25415.65,52528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,0,,1,,4,0.3,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,54849.03,32133.75,21037.96,19820.49,180426.85,86243.49,,54849.03,19479.6,54849.03,54849.03,149032.4,25588.5,117637.94,20599.67,20161.38,38679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0,,1,,4,0.3,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,54849.03,32133.75,21037.96,19820.49,180426.85,86243.49,,54849.03,19479.6,54849.03,54849.03,149032.4,25588.5,117637.94,20599.67,20161.38,38679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,0,,1,,4,0.3,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,54849.03,32133.75,21037.96,19820.49,180426.85,86243.49,,54849.03,19479.6,54849.03,54849.03,149032.4,25588.5,117637.94,20599.67,20161.38,38679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,0,,1,,4,0.3,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,56045.25,42570.75,26520.68,24985.92,249042.5,104294.56,,56045.25,24556.18,56045.25,56045.25,200793.19,32613,152543.87,25968.16,25415.65,52528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,0,,1,,4,0.3,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,56045.25,42570.75,26520.68,24985.92,249042.5,104294.56,,56045.25,24556.18,56045.25,56045.25,200793.19,32613,152543.87,25968.16,25415.65,52528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0,,1,,4,0.3,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,56045.25,42570.75,26520.68,24985.92,249042.5,104294.56,,56045.25,24556.18,56045.25,56045.25,200793.19,32613,152543.87,25968.16,25415.65,52528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,0,,1,,4,0.3,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,56045.25,42570.75,26520.68,24985.92,249042.5,104294.56,,56045.25,24556.18,56045.25,56045.25,200793.19,32613,152543.87,25968.16,25415.65,52528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,0,,1,,4,0.3,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,56045.25,42570.75,26520.68,24985.92,249042.5,104294.56,,56045.25,24556.18,56045.25,56045.25,200793.19,32613,152543.87,25968.16,25415.65,52528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,0,,1,,4,0.3,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,56045.25,42570.75,26520.68,24985.92,249042.5,104294.56,,56045.25,24556.18,56045.25,56045.25,200793.19,32613,152543.87,25968.16,25415.65,52528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,0,,1,,4,0.3,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,56045.25,42570.75,26520.68,24985.92,249042.5,104294.56,,56045.25,24556.18,56045.25,56045.25,200793.19,32613,152543.87,25968.16,25415.65,52528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,0,,1,,4,0.3,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,56045.25,42570.75,26520.68,24985.92,249042.5,104294.56,,56045.25,24556.18,56045.25,56045.25,200793.19,32613,152543.87,25968.16,25415.65,52528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,0,,1,,4,0.3,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,56045.25,42570.75,26520.68,24985.92,249042.5,104294.56,,56045.25,24556.18,56045.25,56045.25,200793.19,32613,152543.87,25968.16,25415.65,52528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,0,,1,,4,0.3,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,56045.25,42570.75,26520.68,24985.92,249042.5,104294.56,,56045.25,24556.18,56045.25,56045.25,200793.19,32613,152543.87,25968.16,25415.65,52528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0,,1,,4,0.3,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,56045.25,42570.75,26520.68,24985.92,249042.5,104294.56,,56045.25,24556.18,56045.25,56045.25,200793.19,32613,152543.87,25968.16,25415.65,52528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,0,,1,,4,0.3,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,56045.25,42570.75,26520.68,24985.92,249042.5,104294.56,,56045.25,24556.18,56045.25,56045.25,200793.19,32613,152543.87,25968.16,25415.65,52528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,0,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,1,,3,,0,0,,0,0,1,0,0,0,34,68,102,136,170,204,238,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,27,25,20,17,13,54,51,40,34,27,80,76,60,51,40,107,101,80,68,53,134,127,100,85,67,161,152,120,102,80,188,177,139,119,93
198,1,,3,,0,0,,0,0,1,0,0,0,86,173,259,346,432,519,605,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,74,71,60,55,46,148,142,120,111,92,222,213,180,166,138,296,284,240,221,185,370,355,300,277,231,444,426,361,332,277,518,497,421,387,323
199,1,,3,,0,0,,0,0,1,0,0,0,109,218,327,436,545,654,763,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,87,82,66,55,44,174,165,132,110,88,261,247,198,166,131,348,330,264,221,175,435,412,329,276,219,522,495,395,331,263,610,577,461,386,306
200,1,,3,,0,0,,0,0,1,0,0,0,214,428,642,856,1069,1283,1497,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,188,162,142,111,97,376,323,285,222,194,564,485,427,333,291,753,647,569,443,388,941,808,711,554,485,1129,970,854,665,582,1317,1132,996,776,679
201,1,,3,,0,0,,0,0,1,0,0,0,652,1304,1957,2609,3261,3913,4565,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,624,497,476,330,316,1249,994,951,661,632,1873,1490,1427,991,948,2497,1987,1902,1322,1264,3121,2484,2378,1652,1579,3746,2981,2853,1982,1895,4370,3477,3329,2313,2211
202,1,,3,,0,0,,0,0,1,0,0,0,165,329,494,659,823,988,1152,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,148,138,123,112,99,295,277,247,223,197,443,415,370,335,296,591,554,494,446,394,739,692,617,558,493,886,831,741,670,591,1034,969,864,781,690
203,1,,3,,0,0,,0,0,1,0,0,0,403,807,1210,1614,2017,2420,2824,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,383,307,291,219,208,766,614,583,439,416,1149,921,874,658,623,1532,1229,1166,877,831,1915,1536,1457,1097,1039,2298,1843,1748,1316,1247,2681,2150,2040,1536,1455
204,1,,3,,0,0,,0,0,1,0,0,0,18,36,54,72,90,108,126,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,14,13,9,8,34,28,27,17,16,51,43,40,26,24,68,57,54,34,32,86,71,67,43,40,103,85,81,51,48,120,99,94,60,56
205,1,,3,,0,0,,0,0,1,0,0,0,390,780,1169,1559,1949,2339,2728,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,385,298,295,205,203,771,596,589,411,406,1156,894,884,616,608,1542,1191,1178,821,811,1927,1489,1473,1026,1014,2313,1787,1767,1232,1217,2698,2085,2062,1437,1420
206,1,,3,,0,0,,0,0,1,0,0,0,15,29,44,59,73,88,103,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,14,11,14,11,24,28,23,28,23,36,42,34,42,34,48,56,46,56,45,60,71,57,70,56,72,85,69,84,68,84,99,80,97,79
207,1,,3,,0,0,,0,0,1,0,0,0,497,994,1491,1988,2485,2981,3478,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,489,370,364,253,249,979,739,728,506,498,1468,1109,1092,759,747,1957,1479,1456,1012,996,2446,1849,1820,1264,1245,2936,2218,2184,1517,1494,3425,2588,2548,1770,1743
208,1,,3,,0,0,,0,0,1,0,0,0,61,123,184,245,307,368,429,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,58,49,46,37,35,116,98,92,74,70,174,147,139,112,105,232,196,185,149,140,289,245,231,186,175,347,295,277,223,210,405,344,324,261,245
209,1,,3,,0,0,,0,0,1,0,0,0,469,938,1407,1877,2346,2815,3284,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,307,363,238,256,167,613,727,475,511,334,920,1090,713,767,501,1227,1453,950,1023,668,1533,1817,1188,1279,836,1840,2180,1426,1534,1003,2147,2543,1663,1790,1170
210,1,,3,,0,0,,0,0,1,0,0,0,403,806,1208,1611,2014,2417,2820,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,236,307,179,211,123,472,614,358,422,246,708,920,537,633,369,943,1227,716,844,492,1179,1534,895,1055,615,1415,1841,1074,1266,739,1651,2148,1253,1477,862
211,1,,3,,0,0,,0,0,1,0,0,0,155,311,466,622,777,933,1088,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,117,130,97,103,77,234,260,195,206,153,351,390,292,308,230,468,520,390,411,307,585,650,487,514,383,702,780,584,617,460,819,910,682,720,537
212,1,,3,,0,0,,0,0,1,0,0,0,101,202,303,404,505,606,707,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,54,77,40,53,28,107,153,80,106,55,161,230,120,160,83,214,307,160,213,110,268,383,201,266,138,321,460,241,319,166,375,537,281,373,193
213,1,,3,,0,0,,0,0,1,0,0,0,673,1346,2018,2691,3364,4037,4709,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,542,520,420,360,290,1085,1041,839,721,580,1627,1561,1259,1081,870,2170,2081,1678,1442,1159,2712,2602,2098,1802,1449,3255,3122,2517,2163,1739,3797,3642,2937,2523,2029
214,1,,3,,0,0,,0,0,1,0,0,0,375,751,1126,1501,1876,2252,2627,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,291,295,228,209,162,581,590,456,418,325,872,884,684,627,487,1163,1179,912,836,649,1453,1474,1141,1044,812,1744,1769,1369,1253,974,2035,2064,1597,1462,1136
215,1,,3,,0,0,,0,0,1,0,0,0,154,308,462,617,771,925,1079,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,134,116,101,79,69,268,233,202,159,138,402,349,303,238,207,536,465,404,318,277,670,582,505,397,346,804,698,606,477,415,938,814,707,556,484
216,1,,3,,0,0,,0,0,1,0,0,0,212,424,636,848,1060,1272,1484,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,189,176,157,140,125,379,351,313,280,250,568,527,470,421,375,757,703,627,561,499,946,879,783,701,624,1136,1054,940,841,749,1325,1230,1097,982,874
217,1,,3,,0,0,,0,0,1,0,0,0,25,51,76,102,127,152,178,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,22,20,17,13,12,44,39,34,27,23,67,59,52,40,35,89,78,69,53,46,111,98,86,67,58,133,118,103,80,70,156,137,121,93,81
218,1,,3,,0,0,,0,0,1,0,0,0,106,212,317,423,529,635,740,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,96,84,76,56,51,192,167,152,112,101,288,251,227,168,152,384,334,303,223,202,480,418,379,279,253,576,502,455,335,303,672,585,531,391,354
219,1,,3,,0,0,,0,0,1,0,0,0,164,329,493,657,821,986,1150,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,145,126,111,90,79,290,252,222,179,158,435,377,332,269,237,580,503,443,359,316,725,629,554,448,396,870,755,665,538,475,1015,880,776,627,554
220,1,,3,,0,0,,0,0,1,0,0,0,36,71,107,142,178,213,249,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,33,29,27,24,22,66,59,55,47,44,100,88,82,71,66,133,118,110,94,88,166,147,137,118,110,199,177,164,142,132,232,206,192,165,154
221,2,,4,,0,0,,0,0,1,0,0,0,7,15,22,30,37,44,52,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,4,4,3,12,11,9,7,6,18,17,13,11,9,23,22,17,15,12,29,28,22,18,14,35,33,26,22,17,41,39,30,26,20
222,2,,4,,0,0,,0,0,1,0,0,0,15,29,44,58,73,87,102,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,10,9,8,25,24,20,19,16,37,36,30,28,23,50,48,41,37,31,62,60,51,47,39,75,72,61,56,47,87,84,71,65,54
223,2,,4,,0,0,,0,0,1,0,0,0,20,40,60,80,100,120,140,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,15,12,10,8,32,30,24,20,16,48,45,36,30,24,64,60,48,40,32,80,76,60,51,40,96,91,72,61,48,112,106,84,71,56
224,2,,4,,0,0,,0,0,1,0,0,0,36,71,107,142,178,213,249,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,31,27,24,18,16,63,54,47,37,32,94,81,71,55,48,125,107,95,74,64,156,134,118,92,81,188,161,142,111,97,219,188,166,129,113
225,2,,4,,0,0,,0,0,1,0,0,0,106,211,317,422,528,634,739,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,101,80,77,54,51,202,161,154,107,102,303,241,231,161,153,404,322,308,214,205,505,402,385,268,256,607,483,462,321,307,708,563,539,375,358
226,2,,4,,0,0,,0,0,1,0,0,0,27,53,80,106,133,159,186,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,24,22,20,18,16,48,45,40,36,32,71,67,60,54,48,95,89,80,72,64,119,112,100,90,79,143,134,120,108,95,167,156,139,126,111
227,2,,4,,0,0,,0,0,1,0,0,0,64,128,193,257,321,385,450,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,61,49,46,35,33,122,98,93,70,66,183,147,139,105,99,244,196,186,140,132,305,245,232,175,165,366,293,278,210,199,427,342,325,244,232
228,2,,4,,0,0,,0,0,1,0,0,0,4,8,13,17,21,25,29,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,3,3,2,2,8,7,6,4,4,12,10,9,6,6,16,13,12,8,7,20,16,16,10,9,24,20,19,12,11,28,23,22,14,13
229,2,,4,,0,0,,0,0,1,0,0,0,56,112,168,224,280,336,392,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,55,43,42,30,29,111,86,85,59,58,166,129,127,89,88,222,171,169,118,117,277,214,212,148,146,333,257,254,177,175,388,300,297,207,204
230,2,,4,,0,0,,0,0,1,0,0,0,2,5,7,9,11,14,16,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,2,2,4,4,4,4,3,6,7,5,6,5,7,9,7,9,7,9,11,9,11,9,11,13,11,13,10,13,15,12,15,12
231,2,,4,,0,0,,0,0,1,0,0,0,78,156,233,311,389,467,544,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,77,58,57,40,39,153,116,114,79,78,230,174,171,119,117,306,231,228,158,156,383,289,285,198,195,459,347,342,237,234,536,405,399,277,273
232,2,,4,,0,0,,0,0,1,0,0,0,10,19,29,39,48,58,68,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,8,7,6,6,18,16,15,12,11,27,23,22,18,17,37,31,29,24,22,46,39,37,29,28,55,47,44,35,33,64,54,51,41,39
233,2,,4,,0,0,,0,0,1,0,0,0,77,155,232,310,387,464,542,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,51,60,39,42,28,101,120,78,84,55,152,180,118,127,83,202,240,157,169,110,253,300,196,211,138,304,360,235,253,165,354,420,274,295,193
234,2,,4,,0,0,,0,0,1,0,0,0,71,142,213,283,354,425,496,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,41,54,31,37,22,83,108,63,74,43,124,162,94,111,65,166,216,126,149,87,207,270,157,186,108,249,324,189,223,130,290,378,220,260,152
235,2,,4,,0,0,,0,0,1,0,0,0,27,54,80,107,134,161,188,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,22,17,18,13,40,45,34,35,26,61,67,50,53,40,81,90,67,71,53,101,112,84,89,66,121,134,101,106,79,141,157,118,124,93
