DateTime;doy;nd_id;erg_tot
2015-09-03 00:00:00.000000;246;TRANSP_H2;4852.186032
2015-09-04 00:00:00.000000;247;TRANSP_H2;4852.186032
2015-09-05 00:00:00.000000;248;TRANSP_H2;4852.186032
2015-09-06 00:00:00.000000;249;TRANSP_H2;4852.186032
2015-09-07 00:00:00.000000;250;TRANSP_H2;4852.186032
2015-09-08 00:00:00.000000;251;TRANSP_H2;4852.186032
2015-09-09 00:00:00.000000;252;TRANSP_H2;4852.186032
2015-09-10 00:00:00.000000;253;TRANSP_H2;4852.186032
2015-09-11 00:00:00.000000;254;TRANSP_H2;4852.186032
2015-09-12 00:00:00.000000;255;TRANSP_H2;4852.186032
2015-09-13 00:00:00.000000;256;TRANSP_H2;4852.186032
2015-09-14 00:00:00.000000;257;TRANSP_H2;4852.186032
2015-09-15 00:00:00.000000;258;TRANSP_H2;4852.186032
2015-09-16 00:00:00.000000;259;TRANSP_H2;4852.186032
2015-09-17 00:00:00.000000;260;TRANSP_H2;4852.186032
2015-09-18 00:00:00.000000;261;TRANSP_H2;4852.186032
2015-09-19 00:00:00.000000;262;TRANSP_H2;4852.186032
2015-09-20 00:00:00.000000;263;TRANSP_H2;4852.186032
2015-09-21 00:00:00.000000;264;TRANSP_H2;4852.186032
2015-09-22 00:00:00.000000;265;TRANSP_H2;4852.186032
2015-09-23 00:00:00.000000;266;TRANSP_H2;4852.186032
2015-09-24 00:00:00.000000;267;TRANSP_H2;4852.186032
2015-09-25 00:00:00.000000;268;TRANSP_H2;4852.186032
2015-09-26 00:00:00.000000;269;TRANSP_H2;4852.186032
2015-09-27 00:00:00.000000;270;TRANSP_H2;4852.186032
2015-09-28 00:00:00.000000;271;TRANSP_H2;4852.186032
2015-09-29 00:00:00.000000;272;TRANSP_H2;4852.186032
2015-09-30 00:00:00.000000;273;TRANSP_H2;4852.186032
2015-10-01 00:00:00.000000;274;TRANSP_H2;4852.186032
2015-10-02 00:00:00.000000;275;TRANSP_H2;4852.186032
2015-10-03 00:00:00.000000;276;TRANSP_H2;4852.186032
2015-10-04 00:00:00.000000;277;TRANSP_H2;4852.186032
2015-10-05 00:00:00.000000;278;TRANSP_H2;4852.186032
2015-10-06 00:00:00.000000;279;TRANSP_H2;4852.186032
2015-10-07 00:00:00.000000;280;TRANSP_H2;4852.186032
2015-10-08 00:00:00.000000;281;TRANSP_H2;4852.186032
2015-10-09 00:00:00.000000;282;TRANSP_H2;4852.186032
2015-10-10 00:00:00.000000;283;TRANSP_H2;4852.186032
2015-10-11 00:00:00.000000;284;TRANSP_H2;4852.186032
2015-10-12 00:00:00.000000;285;TRANSP_H2;4852.186032
2015-10-13 00:00:00.000000;286;TRANSP_H2;4852.186032
2015-10-14 00:00:00.000000;287;TRANSP_H2;4852.186032
2015-10-15 00:00:00.000000;288;TRANSP_H2;4852.186032
