hy,price_pf_id,value
2364.0,12,300.0
2365.0,10,300.0
2365.0,11,300.0
2365.0,12,300.0
2366.0,10,300.0
2366.0,11,300.0
2366.0,12,300.0
2367.0,10,300.0
2367.0,11,300.0
2367.0,12,300.0
2368.0,10,300.0
2368.0,11,300.0
2368.0,12,300.0
2369.0,10,300.0
2369.0,11,300.0
2369.0,12,300.0
2370.0,10,300.0
2370.0,11,300.0
2370.0,12,300.0
2371.0,10,300.0
2371.0,11,300.0
2371.0,12,300.0
2372.0,10,300.0
2372.0,11,300.0
2372.0,12,300.0
2373.0,10,300.0
2373.0,11,300.0
2373.0,12,300.0
2374.0,10,300.0
2374.0,11,300.0
2374.0,12,300.0
2375.0,10,300.0
2375.0,11,300.0
2375.0,12,300.0
2376.0,10,300.0
2376.0,11,300.0
2376.0,12,300.0
2377.0,10,300.0
2377.0,11,300.0
2377.0,12,300.0
2378.0,10,300.0
2378.0,11,300.0
2378.0,12,300.0
2379.0,10,300.0
2379.0,11,300.0
2379.0,12,300.0
2380.0,10,300.0
2380.0,11,300.0
2380.0,12,300.0
2381.0,10,300.0
2381.0,11,300.0
2381.0,12,300.0
2382.0,10,300.0
2382.0,11,300.0
2382.0,12,300.0
2383.0,10,300.0
2383.0,11,300.0
2383.0,12,300.0
2384.0,10,300.0
2384.0,11,300.0
2384.0,12,300.0
2385.0,10,300.0
2385.0,11,300.0
2385.0,12,300.0
2386.0,10,300.0
2386.0,11,300.0
2386.0,12,300.0
2387.0,10,300.0
2387.0,11,300.0
2387.0,12,300.0
2388.0,10,300.0
2388.0,11,300.0
2388.0,12,300.0
2389.0,10,300.0
2389.0,11,300.0
2389.0,12,300.0
2390.0,10,300.0
2390.0,11,300.0
2390.0,12,300.0
2391.0,10,300.0
2391.0,11,300.0
2391.0,12,300.0
2392.0,10,300.0
2392.0,11,300.0
2392.0,12,300.0
2393.0,10,300.0
2393.0,11,300.0
2393.0,12,300.0
2394.0,10,300.0
2394.0,11,300.0
2394.0,12,300.0
2395.0,10,300.0
2395.0,11,300.0
2395.0,12,300.0
2396.0,10,300.0
2396.0,11,300.0
2396.0,12,300.0
2397.0,10,300.0
2397.0,11,300.0
2397.0,12,300.0
2398.0,10,300.0
2398.0,11,300.0
2398.0,12,300.0
2399.0,10,300.0
2399.0,11,300.0
2399.0,12,300.0
2400.0,10,300.0
2400.0,11,300.0
2400.0,12,300.0
2401.0,10,300.0
2401.0,11,300.0
2401.0,12,300.0
2402.0,10,300.0
2402.0,11,300.0
2402.0,12,300.0
2403.0,10,300.0
2403.0,11,300.0
2403.0,12,300.0
2404.0,10,300.0
2404.0,11,300.0
2404.0,12,300.0
2405.0,10,300.0
2405.0,11,300.0
2405.0,12,300.0
2406.0,10,300.0
2406.0,11,300.0
2406.0,12,300.0
2407.0,10,300.0
2407.0,11,300.0
2407.0,12,300.0
2408.0,10,300.0
2408.0,11,300.0
2408.0,12,300.0
2409.0,10,300.0
2409.0,11,300.0
2409.0,12,300.0
2410.0,10,300.0
2410.0,11,300.0
2410.0,12,300.0
2411.0,10,300.0
2411.0,11,300.0
2411.0,12,300.0
2412.0,10,300.0
2412.0,11,300.0
2412.0,12,300.0
2413.0,10,300.0
2413.0,11,300.0
2413.0,12,300.0
2414.0,10,300.0
2414.0,11,300.0
2414.0,12,300.0
2415.0,10,300.0
2415.0,11,300.0
2415.0,12,300.0
2416.0,10,300.0
2416.0,11,300.0
2416.0,12,300.0
2417.0,10,300.0
2417.0,11,300.0
2417.0,12,300.0
2418.0,10,300.0
2418.0,11,300.0
2418.0,12,300.0
2419.0,10,300.0
2419.0,11,300.0
2419.0,12,300.0
2420.0,10,300.0
2420.0,11,300.0
2420.0,12,300.0
2421.0,10,300.0
2421.0,11,300.0
2421.0,12,300.0
2422.0,10,300.0
2422.0,11,300.0
2422.0,12,300.0
2423.0,10,300.0
2423.0,11,300.0
2423.0,12,300.0
2424.0,10,300.0
2424.0,11,300.0
2424.0,12,300.0
2425.0,10,300.0
2425.0,11,300.0
2425.0,12,300.0
2426.0,10,300.0
2426.0,11,300.0
2426.0,12,300.0
2427.0,10,300.0
2427.0,11,300.0
2427.0,12,300.0
2428.0,10,300.0
2428.0,11,300.0
2428.0,12,300.0
2429.0,10,300.0
2429.0,11,300.0
2429.0,12,300.0
2430.0,10,300.0
2430.0,11,300.0
2430.0,12,300.0
2431.0,10,300.0
2431.0,11,300.0
2431.0,12,300.0
2432.0,10,300.0
2432.0,11,300.0
2432.0,12,300.0
2433.0,10,300.0
2433.0,11,300.0
2433.0,12,300.0
2434.0,10,300.0
2434.0,11,300.0
2434.0,12,300.0
2435.0,10,300.0
2435.0,11,300.0
2435.0,12,300.0
2436.0,10,300.0
2436.0,11,300.0
2436.0,12,300.0
2437.0,10,300.0
2437.0,11,300.0
2437.0,12,300.0
2438.0,10,300.0
2438.0,11,300.0
2438.0,12,300.0
2439.0,10,300.0
2439.0,11,300.0
2439.0,12,300.0
2440.0,10,300.0
2440.0,11,300.0
2440.0,12,300.0
2441.0,10,300.0
2441.0,11,300.0
2441.0,12,300.0
2442.0,10,300.0
2442.0,11,300.0
2442.0,12,300.0
2443.0,10,300.0
2443.0,11,300.0
2443.0,12,300.0
2444.0,10,300.0
2444.0,11,300.0
2444.0,12,300.0
2445.0,10,300.0
2445.0,11,300.0
2445.0,12,300.0
2446.0,10,300.0
2446.0,11,300.0
2446.0,12,300.0
2447.0,10,300.0
2447.0,11,300.0
2447.0,12,300.0
2448.0,10,300.0
2448.0,11,300.0
2448.0,12,300.0
2449.0,10,300.0
2449.0,11,300.0
2449.0,12,300.0
2450.0,10,300.0
2450.0,11,300.0
2450.0,12,300.0
2451.0,10,300.0
2451.0,11,300.0
2451.0,12,300.0
2452.0,10,300.0
2452.0,11,300.0
2452.0,12,300.0
2453.0,10,300.0
2453.0,11,300.0
2453.0,12,300.0
2454.0,10,300.0
2454.0,11,300.0
2454.0,12,300.0
2455.0,10,300.0
2455.0,11,300.0
2455.0,12,300.0
2456.0,10,300.0
2456.0,11,300.0
2456.0,12,300.0
2457.0,10,300.0
2457.0,11,300.0
2457.0,12,300.0
2458.0,10,300.0
2458.0,11,300.0
2458.0,12,300.0
2459.0,10,300.0
2459.0,11,300.0
2459.0,12,300.0
2460.0,10,300.0
2460.0,11,300.0
2460.0,12,300.0
2461.0,10,300.0
2461.0,11,300.0
2461.0,12,300.0
2462.0,10,300.0
2462.0,11,300.0
2462.0,12,300.0
2463.0,10,300.0
2463.0,11,300.0
2463.0,12,300.0
2464.0,10,300.0
2464.0,11,300.0
2464.0,12,300.0
2465.0,10,300.0
2465.0,11,300.0
2465.0,12,300.0
2466.0,10,300.0
2466.0,11,300.0
2466.0,12,300.0
2467.0,10,300.0
2467.0,11,300.0
2467.0,12,300.0
2468.0,10,300.0
2468.0,11,300.0
2468.0,12,300.0
2469.0,10,300.0
2469.0,11,300.0
2469.0,12,300.0
2470.0,10,300.0
2470.0,11,300.0
2470.0,12,300.0
2471.0,10,300.0
2471.0,11,300.0
2471.0,12,300.0
2472.0,10,300.0
2472.0,11,300.0
2472.0,12,300.0
2473.0,10,300.0
2473.0,11,300.0
2473.0,12,300.0
2474.0,10,300.0
2474.0,11,300.0
2474.0,12,300.0
2475.0,10,300.0
2475.0,11,300.0
2475.0,12,300.0
2476.0,10,300.0
2476.0,11,300.0
2476.0,12,300.0
2477.0,10,300.0
2477.0,11,300.0
2477.0,12,300.0
2478.0,10,300.0
2478.0,11,300.0
2478.0,12,300.0
2479.0,10,300.0
2479.0,11,300.0
2479.0,12,300.0
2480.0,10,300.0
2480.0,11,300.0
2480.0,12,300.0
2481.0,10,300.0
2481.0,11,300.0
2481.0,12,300.0
2482.0,10,300.0
2482.0,11,300.0
2482.0,12,300.0
2483.0,10,300.0
2483.0,11,300.0
2483.0,12,300.0
2484.0,10,300.0
2484.0,11,300.0
2484.0,12,300.0
2485.0,10,300.0
2485.0,11,300.0
2485.0,12,300.0
2486.0,10,300.0
2486.0,11,300.0
2486.0,12,300.0
2487.0,10,300.0
2487.0,11,300.0
2487.0,12,300.0
2488.0,10,300.0
2488.0,11,300.0
2488.0,12,300.0
2489.0,10,300.0
2489.0,11,300.0
2489.0,12,300.0
2490.0,10,300.0
2490.0,11,300.0
2490.0,12,300.0
2491.0,10,300.0
2491.0,11,300.0
2491.0,12,300.0
2492.0,10,300.0
2492.0,11,300.0
2492.0,12,300.0
2493.0,10,300.0
2493.0,11,300.0
2493.0,12,300.0
2494.0,10,300.0
2494.0,11,300.0
2494.0,12,300.0
2495.0,10,300.0
2495.0,11,300.0
2495.0,12,300.0
2496.0,10,300.0
2496.0,11,300.0
2496.0,12,300.0
2497.0,10,300.0
2497.0,11,300.0
2497.0,12,300.0
2498.0,10,300.0
2498.0,11,300.0
2498.0,12,300.0
2499.0,10,300.0
2499.0,11,300.0
2499.0,12,300.0
2500.0,10,300.0
2500.0,11,300.0
2500.0,12,300.0
2501.0,10,300.0
2501.0,11,300.0
2501.0,12,300.0
2502.0,10,300.0
2502.0,11,300.0
2502.0,12,300.0
2503.0,10,300.0
2503.0,11,300.0
2503.0,12,300.0
2504.0,10,300.0
2504.0,11,300.0
2504.0,12,300.0
2505.0,10,300.0
2505.0,11,300.0
2505.0,12,300.0
2506.0,10,300.0
2506.0,11,300.0
2506.0,12,300.0
2507.0,10,300.0
2507.0,11,300.0
2507.0,12,300.0
2508.0,10,300.0
2508.0,11,300.0
2508.0,12,300.0
2509.0,10,300.0
2509.0,11,300.0
2509.0,12,300.0
2510.0,10,300.0
2510.0,11,300.0
2510.0,12,300.0
2511.0,10,300.0
2511.0,11,300.0
2511.0,12,300.0
2512.0,10,300.0
2512.0,11,300.0
2512.0,12,300.0
2513.0,10,300.0
2513.0,11,300.0
2513.0,12,300.0
2514.0,10,300.0
2514.0,11,300.0
2514.0,12,300.0
2515.0,10,300.0
2515.0,11,300.0
2515.0,12,300.0
2516.0,10,300.0
2516.0,11,300.0
2516.0,12,300.0
2517.0,10,300.0
2517.0,11,300.0
2517.0,12,300.0
2518.0,10,300.0
2518.0,11,300.0
2518.0,12,300.0
2519.0,10,300.0
2519.0,11,300.0
2519.0,12,300.0
2520.0,10,300.0
2520.0,11,300.0
2520.0,12,300.0
2521.0,10,300.0
2521.0,11,300.0
2521.0,12,300.0
2522.0,10,300.0
2522.0,11,300.0
2522.0,12,300.0
2523.0,10,300.0
2523.0,11,300.0
2523.0,12,300.0
2524.0,10,300.0
2524.0,11,300.0
2524.0,12,300.0
2525.0,10,300.0
2525.0,11,300.0
2525.0,12,300.0
2526.0,10,300.0
2526.0,11,300.0
2526.0,12,300.0
2527.0,10,300.0
2527.0,11,300.0
2527.0,12,300.0
2528.0,10,300.0
2528.0,11,300.0
2528.0,12,300.0
2529.0,10,300.0
2529.0,11,300.0
2529.0,12,300.0
2530.0,10,300.0
2530.0,11,300.0
2530.0,12,300.0
2531.0,10,300.0
2531.0,11,300.0
2531.0,12,300.0
2532.0,10,300.0
2532.0,11,300.0
2532.0,12,300.0
2533.0,10,300.0
2533.0,11,300.0
2533.0,12,300.0
2534.0,10,300.0
2534.0,11,300.0
2534.0,12,300.0
2535.0,10,300.0
2535.0,11,300.0
2535.0,12,300.0
2536.0,10,300.0
2536.0,11,300.0
2536.0,12,300.0
2537.0,10,300.0
2537.0,11,300.0
2537.0,12,300.0
2538.0,10,300.0
2538.0,11,300.0
2538.0,12,300.0
2539.0,10,300.0
2539.0,11,300.0
2539.0,12,300.0
2540.0,10,300.0
2540.0,11,300.0
2540.0,12,300.0
2541.0,10,300.0
2541.0,11,300.0
2541.0,12,300.0
2542.0,10,300.0
2542.0,11,300.0
2542.0,12,300.0
2543.0,10,300.0
2543.0,11,300.0
2543.0,12,300.0
2544.0,10,300.0
2544.0,11,300.0
2544.0,12,300.0
2545.0,10,300.0
2545.0,11,300.0
2545.0,12,300.0
2546.0,10,300.0
2546.0,11,300.0
2546.0,12,300.0
2547.0,10,300.0
2547.0,11,300.0
2547.0,12,300.0
2548.0,10,300.0
2548.0,11,300.0
2548.0,12,300.0
2549.0,10,300.0
2549.0,11,300.0
2549.0,12,300.0
2550.0,10,300.0
2550.0,11,300.0
2550.0,12,300.0
2551.0,10,300.0
2551.0,11,300.0
2551.0,12,300.0
2552.0,10,300.0
2552.0,11,300.0
2552.0,12,300.0
2553.0,10,300.0
2553.0,11,300.0
2553.0,12,300.0
2554.0,10,300.0
2554.0,11,300.0
2554.0,12,300.0
2555.0,10,300.0
2555.0,11,300.0
2555.0,12,300.0
2556.0,10,300.0
2556.0,11,300.0
2556.0,12,300.0
2557.0,10,300.0
2557.0,11,300.0
2557.0,12,300.0
2558.0,10,300.0
2558.0,11,300.0
2558.0,12,300.0
2559.0,10,300.0
2559.0,11,300.0
2559.0,12,300.0
2560.0,10,300.0
2560.0,11,300.0
2560.0,12,300.0
2561.0,10,300.0
2561.0,11,300.0
2561.0,12,300.0
2562.0,10,300.0
2562.0,11,300.0
2562.0,12,300.0
2563.0,10,300.0
2563.0,11,300.0
2563.0,12,300.0
2564.0,10,300.0
2564.0,11,300.0
2564.0,12,300.0
2565.0,10,300.0
2565.0,11,300.0
2565.0,12,300.0
2566.0,10,300.0
2566.0,11,300.0
2566.0,12,300.0
2567.0,10,300.0
2567.0,11,300.0
2567.0,12,300.0
2568.0,10,300.0
2568.0,11,300.0
2568.0,12,300.0
2569.0,10,300.0
2569.0,11,300.0
2569.0,12,300.0
2570.0,10,300.0
2570.0,11,300.0
2570.0,12,300.0
2571.0,10,300.0
2571.0,11,300.0
2571.0,12,300.0
2572.0,10,300.0
2572.0,11,300.0
2572.0,12,300.0
2573.0,10,300.0
2573.0,11,300.0
2573.0,12,300.0
2574.0,10,300.0
2574.0,11,300.0
2574.0,12,300.0
2575.0,10,300.0
2575.0,11,300.0
2575.0,12,300.0
2576.0,10,300.0
2576.0,11,300.0
2576.0,12,300.0
2577.0,10,300.0
2577.0,11,300.0
2577.0,12,300.0
2578.0,10,300.0
2578.0,11,300.0
2578.0,12,300.0
2579.0,10,300.0
2579.0,11,300.0
2579.0,12,300.0
2580.0,10,300.0
2580.0,11,300.0
2580.0,12,300.0
2581.0,10,300.0
2581.0,11,300.0
2581.0,12,300.0
2582.0,10,300.0
2582.0,11,300.0
2582.0,12,300.0
2583.0,10,300.0
2583.0,11,300.0
2583.0,12,300.0
2584.0,10,300.0
2584.0,11,300.0
2584.0,12,300.0
2585.0,10,300.0
2585.0,11,300.0
2585.0,12,300.0
2586.0,10,300.0
2586.0,11,300.0
2586.0,12,300.0
2587.0,10,300.0
2587.0,11,300.0
2587.0,12,300.0
2588.0,10,300.0
2588.0,11,300.0
2588.0,12,300.0
2589.0,10,300.0
2589.0,11,300.0
2589.0,12,300.0
2590.0,10,300.0
2590.0,11,300.0
2590.0,12,300.0
2591.0,10,300.0
2591.0,11,300.0
2591.0,12,300.0
2592.0,10,300.0
2592.0,11,300.0
2592.0,12,300.0
2593.0,10,300.0
2593.0,11,300.0
2593.0,12,300.0
2594.0,10,300.0
2594.0,11,300.0
2594.0,12,300.0
2595.0,10,300.0
2595.0,11,300.0
2595.0,12,300.0
2596.0,10,300.0
2596.0,11,300.0
2596.0,12,300.0
2597.0,10,300.0
2597.0,11,300.0
2597.0,12,300.0
2598.0,10,300.0
2598.0,11,300.0
2598.0,12,300.0
2599.0,10,300.0
2599.0,11,300.0
2599.0,12,300.0
2600.0,10,300.0
2600.0,11,300.0
2600.0,12,300.0
2601.0,10,300.0
2601.0,11,300.0
2601.0,12,300.0
2602.0,10,300.0
2602.0,11,300.0
2602.0,12,300.0
2603.0,10,300.0
2603.0,11,300.0
2603.0,12,300.0
2604.0,10,300.0
2604.0,11,300.0
2604.0,12,300.0
2605.0,10,300.0
2605.0,11,300.0
2605.0,12,300.0
2606.0,10,300.0
2606.0,11,300.0
2606.0,12,300.0
2607.0,10,300.0
2607.0,11,300.0
2607.0,12,300.0
2608.0,10,300.0
2608.0,11,300.0
2608.0,12,300.0
2609.0,10,300.0
2609.0,11,300.0
2609.0,12,300.0
2610.0,10,300.0
2610.0,11,300.0
2610.0,12,300.0
2611.0,10,300.0
2611.0,11,300.0
2611.0,12,300.0
2612.0,10,300.0
2612.0,11,300.0
2612.0,12,300.0
2613.0,10,300.0
2613.0,11,300.0
2613.0,12,300.0
2614.0,10,300.0
2614.0,11,300.0
2614.0,12,300.0
2615.0,10,300.0
2615.0,11,300.0
2615.0,12,300.0
2616.0,10,300.0
2616.0,11,300.0
2616.0,12,300.0
2617.0,10,300.0
2617.0,11,300.0
2617.0,12,300.0
2618.0,10,300.0
2618.0,11,300.0
2618.0,12,300.0
2619.0,10,300.0
2619.0,11,300.0
2619.0,12,300.0
2620.0,10,300.0
2620.0,11,300.0
2620.0,12,300.0
2621.0,10,300.0
2621.0,11,300.0
2621.0,12,300.0
2622.0,10,300.0
2622.0,11,300.0
2622.0,12,300.0
2623.0,10,300.0
2623.0,11,300.0
2623.0,12,300.0
2624.0,10,300.0
2624.0,11,300.0
2624.0,12,300.0
2625.0,10,300.0
2625.0,11,300.0
2625.0,12,300.0
2626.0,10,300.0
2626.0,11,300.0
2626.0,12,300.0
2627.0,10,300.0
2627.0,11,300.0
2627.0,12,300.0
2628.0,10,300.0
2628.0,11,300.0
2628.0,12,300.0
2629.0,10,300.0
2629.0,11,300.0
2629.0,12,300.0
2630.0,10,300.0
2630.0,11,300.0
2630.0,12,300.0
2631.0,10,300.0
2631.0,11,300.0
2631.0,12,300.0
2632.0,10,300.0
2632.0,11,300.0
2632.0,12,300.0
2633.0,10,300.0
2633.0,11,300.0
2633.0,12,300.0
2634.0,10,300.0
2634.0,11,300.0
2634.0,12,300.0
2635.0,10,300.0
2635.0,11,300.0
2635.0,12,300.0
2636.0,10,300.0
2636.0,11,300.0
2636.0,12,300.0
2637.0,10,300.0
2637.0,11,300.0
2637.0,12,300.0
2638.0,10,300.0
2638.0,11,300.0
2638.0,12,300.0
2639.0,10,300.0
2639.0,11,300.0
2639.0,12,300.0
2640.0,10,300.0
2640.0,11,300.0
2640.0,12,300.0
2641.0,10,300.0
2641.0,11,300.0
2641.0,12,300.0
2642.0,10,300.0
2642.0,11,300.0
2642.0,12,300.0
2643.0,10,300.0
2643.0,11,300.0
2643.0,12,300.0
2644.0,10,300.0
2644.0,11,300.0
2644.0,12,300.0
2645.0,10,300.0
2645.0,11,300.0
2645.0,12,300.0
2646.0,10,300.0
2646.0,11,300.0
2646.0,12,300.0
2647.0,10,300.0
2647.0,11,300.0
2647.0,12,300.0
2648.0,10,300.0
2648.0,11,300.0
2648.0,12,300.0
2649.0,10,300.0
2649.0,11,300.0
2649.0,12,300.0
2650.0,10,300.0
2650.0,11,300.0
2650.0,12,300.0
2651.0,10,300.0
2651.0,11,300.0
2651.0,12,300.0
2652.0,10,300.0
2652.0,11,300.0
2652.0,12,300.0
2653.0,10,300.0
2653.0,11,300.0
2653.0,12,300.0
2654.0,10,300.0
2654.0,11,300.0
2654.0,12,300.0
2655.0,10,300.0
2655.0,11,300.0
2655.0,12,300.0
2656.0,10,300.0
2656.0,11,300.0
2656.0,12,300.0
2657.0,10,300.0
2657.0,11,300.0
2657.0,12,300.0
2658.0,10,300.0
2658.0,11,300.0
2658.0,12,300.0
2659.0,10,300.0
2659.0,11,300.0
2659.0,12,300.0
2660.0,10,300.0
2660.0,11,300.0
2660.0,12,300.0
2661.0,10,300.0
2661.0,11,300.0
2661.0,12,300.0
2662.0,10,300.0
2662.0,11,300.0
2662.0,12,300.0
2663.0,10,300.0
2663.0,11,300.0
2663.0,12,300.0
2664.0,10,300.0
2664.0,11,300.0
2664.0,12,300.0
2665.0,10,300.0
2665.0,11,300.0
2665.0,12,300.0
2666.0,10,300.0
2666.0,11,300.0
2666.0,12,300.0
2667.0,10,300.0
2667.0,11,300.0
2667.0,12,300.0
2668.0,10,300.0
2668.0,11,300.0
2668.0,12,300.0
2669.0,10,300.0
2669.0,11,300.0
2669.0,12,300.0
2670.0,10,300.0
2670.0,11,300.0
2670.0,12,300.0
2671.0,10,300.0
2671.0,11,300.0
2671.0,12,300.0
2672.0,10,300.0
2672.0,11,300.0
2672.0,12,300.0
2673.0,10,300.0
2673.0,11,300.0
2673.0,12,300.0
2674.0,10,300.0
2674.0,11,300.0
2674.0,12,300.0
2675.0,10,300.0
2675.0,11,300.0
2675.0,12,300.0
2676.0,10,300.0
2676.0,11,300.0
2676.0,12,300.0
2677.0,10,300.0
2677.0,11,300.0
2677.0,12,300.0
2678.0,10,300.0
2678.0,11,300.0
2678.0,12,300.0
2679.0,10,300.0
2679.0,11,300.0
2679.0,12,300.0
2680.0,10,300.0
2680.0,11,300.0
2680.0,12,300.0
2681.0,10,300.0
2681.0,11,300.0
2681.0,12,300.0
2682.0,10,300.0
2682.0,11,300.0
2682.0,12,300.0
2683.0,10,300.0
2683.0,11,300.0
2683.0,12,300.0
2684.0,10,300.0
2684.0,11,300.0
2684.0,12,300.0
2685.0,10,300.0
2685.0,11,300.0
2685.0,12,300.0
2686.0,10,300.0
2686.0,11,300.0
2686.0,12,300.0
2687.0,10,300.0
2687.0,11,300.0
2687.0,12,300.0
2688.0,10,300.0
2688.0,11,300.0
2688.0,12,300.0
2689.0,10,300.0
2689.0,11,300.0
2689.0,12,300.0
2690.0,10,300.0
2690.0,11,300.0
2690.0,12,300.0
2691.0,10,300.0
2691.0,11,300.0
2691.0,12,300.0
2692.0,10,300.0
2692.0,11,300.0
2692.0,12,300.0
2693.0,10,300.0
2693.0,11,300.0
2693.0,12,300.0
2694.0,10,300.0
2694.0,11,300.0
2694.0,12,300.0
2695.0,10,300.0
2695.0,11,300.0
2695.0,12,300.0
2696.0,10,300.0
2696.0,11,300.0
2696.0,12,300.0
2697.0,10,300.0
2697.0,11,300.0
2697.0,12,300.0
2698.0,10,300.0
2698.0,11,300.0
2698.0,12,300.0
2699.0,10,300.0
2699.0,11,300.0
2699.0,12,300.0
2700.0,10,300.0
2700.0,11,300.0
2700.0,12,300.0
2701.0,10,300.0
2701.0,11,300.0
2701.0,12,300.0
2702.0,10,300.0
2702.0,11,300.0
2702.0,12,300.0
2703.0,10,300.0
2703.0,11,300.0
2703.0,12,300.0
2704.0,10,300.0
2704.0,11,300.0
2704.0,12,300.0
2705.0,10,300.0
2705.0,11,300.0
2705.0,12,300.0
2706.0,10,300.0
2706.0,11,300.0
2706.0,12,300.0
2707.0,10,300.0
2707.0,11,300.0
2707.0,12,300.0
2708.0,10,300.0
2708.0,11,300.0
2708.0,12,300.0
2709.0,10,300.0
2709.0,11,300.0
2709.0,12,300.0
2710.0,10,300.0
2710.0,11,300.0
2710.0,12,300.0
2711.0,10,300.0
2711.0,11,300.0
2711.0,12,300.0
2712.0,10,300.0
2712.0,11,300.0
2712.0,12,300.0
2713.0,10,300.0
2713.0,11,300.0
2713.0,12,300.0
2714.0,10,300.0
2714.0,11,300.0
2714.0,12,300.0
2715.0,10,300.0
2715.0,11,300.0
2715.0,12,300.0
2716.0,10,300.0
2716.0,11,300.0
2716.0,12,300.0
2717.0,10,300.0
2717.0,11,300.0
2717.0,12,300.0
2718.0,10,300.0
2718.0,11,300.0
2718.0,12,300.0
2719.0,10,300.0
2719.0,11,300.0
2719.0,12,300.0
2720.0,10,300.0
2720.0,11,300.0
2720.0,12,300.0
2721.0,10,300.0
2721.0,11,300.0
2721.0,12,300.0
2722.0,10,300.0
2722.0,11,300.0
2722.0,12,300.0
2723.0,10,300.0
2723.0,11,300.0
2723.0,12,300.0
2724.0,10,300.0
2724.0,11,300.0
2724.0,12,300.0
2725.0,10,300.0
2725.0,11,300.0
2725.0,12,300.0
2726.0,10,300.0
2726.0,11,300.0
2726.0,12,300.0
2727.0,10,300.0
2727.0,11,300.0
2727.0,12,300.0
2728.0,10,300.0
2728.0,11,300.0
2728.0,12,300.0
2729.0,10,300.0
2729.0,11,300.0
2729.0,12,300.0
2730.0,10,300.0
2730.0,11,300.0
2730.0,12,300.0
2731.0,10,300.0
2731.0,11,300.0
2731.0,12,300.0
2732.0,10,300.0
2732.0,11,300.0
2732.0,12,300.0
2733.0,10,300.0
2733.0,11,300.0
2733.0,12,300.0
2734.0,10,300.0
2734.0,11,300.0
2734.0,12,300.0
2735.0,10,300.0
2735.0,11,300.0
2735.0,12,300.0
2736.0,10,300.0
2736.0,11,300.0
2736.0,12,300.0
2737.0,10,300.0
2737.0,11,300.0
2737.0,12,300.0
2738.0,10,300.0
2738.0,11,300.0
2738.0,12,300.0
2739.0,10,300.0
2739.0,11,300.0
2739.0,12,300.0
2740.0,10,300.0
2740.0,11,300.0
2740.0,12,300.0
2741.0,10,300.0
2741.0,11,300.0
2741.0,12,300.0
2742.0,10,300.0
2742.0,11,300.0
2742.0,12,300.0
2743.0,10,300.0
2743.0,11,300.0
2743.0,12,300.0
2744.0,10,300.0
2744.0,11,300.0
2744.0,12,300.0
2745.0,10,300.0
2745.0,11,300.0
2745.0,12,300.0
2746.0,10,300.0
2746.0,11,300.0
2746.0,12,300.0
2747.0,10,300.0
2747.0,11,300.0
2747.0,12,300.0
2748.0,10,300.0
2748.0,11,300.0
2748.0,12,300.0
2749.0,10,300.0
2749.0,11,300.0
2749.0,12,300.0
2750.0,10,300.0
2750.0,11,300.0
2750.0,12,300.0
2751.0,10,300.0
2751.0,11,300.0
2751.0,12,300.0
2752.0,10,300.0
2752.0,11,300.0
2752.0,12,300.0
2753.0,10,300.0
2753.0,11,300.0
2753.0,12,300.0
2754.0,10,300.0
2754.0,11,300.0
2754.0,12,300.0
2755.0,10,300.0
2755.0,11,300.0
2755.0,12,300.0
2756.0,10,300.0
2756.0,11,300.0
2756.0,12,300.0
2757.0,10,300.0
2757.0,11,300.0
2757.0,12,300.0
2758.0,10,300.0
2758.0,11,300.0
2758.0,12,300.0
2759.0,10,300.0
2759.0,11,300.0
2759.0,12,300.0
2760.0,10,300.0
2760.0,11,300.0
2760.0,12,300.0
2761.0,10,300.0
2761.0,11,300.0
2761.0,12,300.0
2762.0,10,300.0
2762.0,11,300.0
2762.0,12,300.0
2763.0,10,300.0
2763.0,11,300.0
2763.0,12,300.0
2764.0,10,300.0
2764.0,11,300.0
2764.0,12,300.0
2765.0,10,300.0
2765.0,11,300.0
2765.0,12,300.0
2766.0,10,300.0
2766.0,11,300.0
2766.0,12,300.0
2767.0,10,300.0
2767.0,11,300.0
2767.0,12,300.0
2768.0,10,300.0
2768.0,11,300.0
2768.0,12,300.0
2769.0,10,300.0
2769.0,11,300.0
2769.0,12,300.0
2770.0,10,300.0
2770.0,11,300.0
2770.0,12,300.0
2771.0,10,300.0
2771.0,11,300.0
2771.0,12,300.0
2772.0,10,300.0
2772.0,11,300.0
2772.0,12,300.0
2773.0,10,300.0
2773.0,11,300.0
2773.0,12,300.0
2774.0,10,300.0
2774.0,11,300.0
2774.0,12,300.0
2775.0,10,300.0
2775.0,11,300.0
2775.0,12,300.0
2776.0,10,300.0
2776.0,11,300.0
2776.0,12,300.0
2777.0,10,300.0
2777.0,11,300.0
2777.0,12,300.0
2778.0,10,300.0
2778.0,11,300.0
2778.0,12,300.0
2779.0,10,300.0
2779.0,11,300.0
2779.0,12,300.0
2780.0,10,300.0
2780.0,11,300.0
2780.0,12,300.0
2781.0,10,300.0
2781.0,11,300.0
2781.0,12,300.0
2782.0,10,300.0
2782.0,11,300.0
2782.0,12,300.0
2783.0,10,300.0
2783.0,11,300.0
2783.0,12,300.0
2784.0,10,300.0
2784.0,11,300.0
2784.0,12,300.0
2785.0,10,300.0
2785.0,11,300.0
2785.0,12,300.0
2786.0,10,300.0
2786.0,11,300.0
2786.0,12,300.0
2787.0,10,300.0
2787.0,11,300.0
2787.0,12,300.0
2788.0,10,300.0
