nd_id,ca_id,hy,value
4,0,3787,7.08927953e-05
0,0,3788,3.10596696e-05
1,0,3788,4.60521393e-05
2,0,3788,4.93733771e-05
3,0,3788,2.0321234300000002e-05
4,0,3788,7.08927953e-05
0,0,3789,3.10596696e-05
1,0,3789,4.7807838000000004e-05
2,0,3789,5.71142556e-05
3,0,3789,2.0321234300000002e-05
4,0,3789,7.08927953e-05
0,0,3790,3.10596696e-05
1,0,3790,5.27166125e-05
2,0,3790,6.377177689999999e-05
3,0,3790,2.0321234300000002e-05
4,0,3790,7.08927953e-05
0,0,3791,3.10596696e-05
1,0,3791,5.76253877e-05
2,0,3791,7.04292974e-05
3,0,3791,2.2932245699999998e-05
4,0,3791,7.08927953e-05
0,0,3792,3.10596696e-05
1,0,3792,6.25341622e-05
2,0,3792,7.70868186e-05
3,0,3792,3.55132228e-05
4,0,3792,7.08927953e-05
0,0,3793,3.10596696e-05
1,0,3793,6.58213307e-05
2,0,3793,8.19367409e-05
3,0,3793,4.70356559e-05
4,0,3793,7.08927953e-05
0,0,3794,3.10596696e-05
1,0,3794,6.91084979e-05
2,0,3794,8.67866603e-05
3,0,3794,5.85580867e-05
4,0,3794,7.08927953e-05
0,0,3795,3.10596696e-05
1,0,3795,7.23956663e-05
2,0,3795,9.16365825e-05
3,0,3795,7.008052e-05
4,0,3795,7.08927953e-05
0,0,3796,3.10596696e-05
1,0,3796,6.90969392e-05
2,0,3796,8.87798582e-05
3,0,3796,6.61614694e-05
4,0,3796,7.08927953e-05
0,0,3797,3.10596696e-05
1,0,3797,6.57982127e-05
2,0,3797,8.592313479999999e-05
3,0,3797,6.22424215e-05
4,0,3797,7.08927953e-05
0,0,3798,3.10596696e-05
1,0,3798,6.24994856e-05
2,0,3798,8.306641050000001e-05
3,0,3798,5.8323370799999995e-05
4,0,3798,7.08927953e-05
0,0,3799,3.10596696e-05
1,0,3799,5.72665518e-05
2,0,3799,7.4120845e-05
3,0,3799,3.48906571e-05
4,0,3799,7.08927953e-05
0,0,3800,3.10596696e-05
1,0,3800,5.2033619200000005e-05
2,0,3800,6.517527850000001e-05
3,0,3800,2.0321234300000002e-05
4,0,3800,7.08927953e-05
0,0,3801,3.10596696e-05
1,0,3801,4.68006862e-05
2,0,3801,5.622971329999999e-05
3,0,3801,2.0321234300000002e-05
4,0,3801,7.08927953e-05
0,0,3802,3.10596696e-05
1,0,3802,4.60521393e-05
2,0,3802,4.98232931e-05
3,0,3802,2.0321234300000002e-05
4,0,3802,7.08927953e-05
0,0,3803,3.10596696e-05
1,0,3803,4.60521393e-05
2,0,3803,4.93733771e-05
3,0,3803,2.0321234300000002e-05
4,0,3803,7.08927953e-05
0,0,3804,3.10596696e-05
1,0,3804,4.60521393e-05
2,0,3804,4.93733771e-05
3,0,3804,2.0321234300000002e-05
4,0,3804,7.08927953e-05
0,0,3805,3.10596696e-05
1,0,3805,4.60521393e-05
2,0,3805,4.93733771e-05
3,0,3805,2.0321234300000002e-05
4,0,3805,7.08927953e-05
0,0,3806,3.10596696e-05
1,0,3806,4.60521393e-05
2,0,3806,4.93733771e-05
3,0,3806,2.0321234300000002e-05
4,0,3806,7.08927953e-05
0,0,3807,3.10596696e-05
1,0,3807,4.60521393e-05
2,0,3807,4.93733771e-05
3,0,3807,2.0321234300000002e-05
4,0,3807,7.08927953e-05
0,0,3808,3.10596696e-05
1,0,3808,4.60521393e-05
2,0,3808,5.34536586e-05
3,0,3808,2.0321234300000002e-05
4,0,3808,7.08927953e-05
0,0,3809,3.10596696e-05
1,0,3809,4.8364357499999994e-05
2,0,3809,5.85377857e-05
3,0,3809,2.0321234300000002e-05
4,0,3809,7.08927953e-05
0,0,3810,3.10596696e-05
1,0,3810,5.24290476e-05
2,0,3810,6.36219134e-05
3,0,3810,2.0321234300000002e-05
4,0,3810,7.08927953e-05
0,0,3811,3.10596696e-05
1,0,3811,5.77241352e-05
2,0,3811,7.05376101e-05
3,0,3811,2.0321234300000002e-05
4,0,3811,7.08927953e-05
0,0,3812,3.10596696e-05
1,0,3812,6.301922440000001e-05
2,0,3812,7.74533057e-05
3,0,3812,2.0321234300000002e-05
4,0,3812,7.08927953e-05
0,0,3813,3.10596696e-05
1,0,3813,6.8314312e-05
2,0,3813,8.43690022e-05
3,0,3813,2.0321234300000002e-05
4,0,3813,7.08927953e-05
0,0,3814,3.10596696e-05
1,0,3814,7.155605340000002e-05
2,0,3814,8.87982863e-05
3,0,3814,2.6861776e-05
4,0,3814,7.08927953e-05
0,0,3815,3.10596696e-05
1,0,3815,7.47977968e-05
2,0,3815,9.322756940000002e-05
3,0,3815,3.79999678e-05
4,0,3815,7.08927953e-05
0,0,3816,3.10596696e-05
1,0,3816,7.80395386e-05
2,0,3816,9.76568536e-05
3,0,3816,4.91381563e-05
4,0,3816,7.08927953e-05
0,0,3817,3.10596696e-05
1,0,3817,8.167989620000001e-05
2,0,3817,0.00010141306040000001
3,0,3817,5.89846497e-05
4,0,3817,7.08927953e-05
0,0,3818,3.10596696e-05
1,0,3818,8.532025109999998e-05
2,0,3818,0.0001051692668
3,0,3818,6.8831144e-05
4,0,3818,7.08927953e-05
0,0,3819,3.43091766e-05
1,0,3819,8.89606086e-05
2,0,3819,0.0001089254734
3,0,3819,7.86776369e-05
4,0,3819,7.30719467e-05
0,0,3820,3.10596696e-05
1,0,3820,8.69165819e-05
2,0,3820,0.0001060789119
3,0,3820,7.592497070000001e-05
4,0,3820,7.08927953e-05
0,0,3821,3.10596696e-05
1,0,3821,8.4872554e-05
2,0,3821,0.0001032323496
3,0,3821,7.31723061e-05
4,0,3821,7.08927953e-05
0,0,3822,3.10596696e-05
1,0,3822,8.28285274e-05
2,0,3822,0.0001003857882
3,0,3822,7.04196399e-05
4,0,3822,7.08927953e-05
0,0,3823,3.10596696e-05
1,0,3823,7.629717679999999e-05
2,0,3823,9.29408964e-05
3,0,3823,5.10339916e-05
4,0,3823,7.08927953e-05
0,0,3824,3.10596696e-05
1,0,3824,6.97658255e-05
2,0,3824,8.549600510000001e-05
3,0,3824,3.1648340399999996e-05
4,0,3824,7.08927953e-05
0,0,3825,3.10596696e-05
1,0,3825,6.323447489999999e-05
2,0,3825,7.80511133e-05
3,0,3825,2.0321234300000002e-05
4,0,3825,7.08927953e-05
0,0,3826,3.10596696e-05
1,0,3826,5.7966238400000005e-05
2,0,3826,7.07932487e-05
3,0,3826,2.0321234300000002e-05
4,0,3826,7.08927953e-05
0,0,3827,3.10596696e-05
1,0,3827,5.26979998e-05
2,0,3827,6.353538479999999e-05
3,0,3827,2.0321234300000002e-05
4,0,3827,7.08927953e-05
0,0,3828,3.10596696e-05
1,0,3828,4.7429763200000007e-05
2,0,3828,5.6277521399999995e-05
3,0,3828,2.0321234300000002e-05
4,0,3828,7.08927953e-05
0,0,3829,3.10596696e-05
1,0,3829,4.75568415e-05
2,0,3829,5.443778e-05
3,0,3829,2.0321234300000002e-05
4,0,3829,7.08927953e-05
0,0,3830,3.10596696e-05
1,0,3830,4.76839236e-05
2,0,3830,5.25980385e-05
3,0,3830,2.0321234300000002e-05
4,0,3830,7.08927953e-05
0,0,3831,3.10596696e-05
1,0,3831,4.78110019e-05
2,0,3831,5.075829720000001e-05
3,0,3831,2.0321234300000002e-05
4,0,3831,7.08927953e-05
0,0,3832,3.10596696e-05
1,0,3832,5.12595723e-05
2,0,3832,5.32654507e-05
3,0,3832,2.0321234300000002e-05
4,0,3832,7.08927953e-05
0,0,3833,3.10596696e-05
1,0,3833,5.4708142100000005e-05
2,0,3833,5.5772605200000006e-05
3,0,3833,2.0321234300000002e-05
4,0,3833,7.08927953e-05
0,0,3834,3.10596696e-05
1,0,3834,5.81567117e-05
2,0,3834,5.8279758600000005e-05
3,0,3834,2.0321234300000002e-05
4,0,3834,7.08927953e-05
0,0,3835,3.10596696e-05
1,0,3835,6.35625673e-05
2,0,3835,6.442760270000001e-05
3,0,3835,2.0321234300000002e-05
4,0,3835,7.08927953e-05
0,0,3836,3.10596696e-05
1,0,3836,6.89684187e-05
2,0,3836,7.057544659999999e-05
3,0,3836,2.0321234300000002e-05
4,0,3836,7.08927953e-05
0,0,3837,3.10596696e-05
1,0,3837,7.43742747e-05
2,0,3837,7.67232903e-05
3,0,3837,2.2621539499999998e-05
4,0,3837,7.08927953e-05
0,0,3838,3.10596696e-05
1,0,3838,7.79522822e-05
2,0,3838,8.08320017e-05
3,0,3838,3.20763294e-05
4,0,3838,7.08927953e-05
0,0,3839,3.10596696e-05
1,0,3839,8.15302889e-05
2,0,3839,8.494071250000001e-05
3,0,3839,4.1531121700000005e-05
4,0,3839,7.08927953e-05
0,0,3840,3.10596696e-05
1,0,3840,8.51082964e-05
2,0,3840,8.90494239e-05
3,0,3840,5.098591139999999e-05
4,0,3840,7.08927953e-05
0,0,3841,3.6778241e-05
1,0,3841,8.808684629999999e-05
2,0,3841,9.476972879999999e-05
3,0,3841,6.0230116799999994e-05
4,0,3841,7.08927953e-05
0,0,3842,4.52232157e-05
1,0,3842,9.106539659999999e-05
2,0,3842,0.00010049003190000001
3,0,3842,6.94743209e-05
4,0,3842,7.08927953e-05
0,0,3843,5.36681896e-05
1,0,3843,9.40439465e-05
2,0,3843,0.0001062103368
3,0,3843,7.871852670000001e-05
4,0,3843,7.34826882e-05
0,0,3844,4.70796997e-05
1,0,3844,8.97503677e-05
2,0,3844,9.99070065e-05
3,0,3844,7.23122312e-05
4,0,3844,7.08927953e-05
0,0,3845,4.04912074e-05
1,0,3845,8.54567896e-05
2,0,3845,9.360367759999999e-05
3,0,3845,6.59059383e-05
4,0,3845,7.08927953e-05
0,0,3846,3.39027176e-05
1,0,3846,8.11632108e-05
2,0,3846,8.73003472e-05
3,0,3846,5.9499642700000005e-05
4,0,3846,7.08927953e-05
0,0,3847,3.10596696e-05
1,0,3847,6.886759520000001e-05
2,0,3847,7.448284320000001e-05
3,0,3847,3.42970148e-05
4,0,3847,7.08927953e-05
0,0,3848,3.10596696e-05
1,0,3848,5.6571980999999994e-05
2,0,3848,6.16653392e-05
3,0,3848,2.0321234300000002e-05
4,0,3848,7.08927953e-05
0,0,3849,3.10596696e-05
1,0,3849,4.60521393e-05
2,0,3849,4.93733771e-05
3,0,3849,2.0321234300000002e-05
4,0,3849,7.08927953e-05
0,0,3850,3.10596696e-05
1,0,3850,4.60521393e-05
2,0,3850,4.93733771e-05
3,0,3850,2.0321234300000002e-05
4,0,3850,7.08927953e-05
0,0,3851,3.10596696e-05
1,0,3851,4.60521393e-05
2,0,3851,4.93733771e-05
3,0,3851,2.0321234300000002e-05
4,0,3851,7.08927953e-05
0,0,3852,3.10596696e-05
1,0,3852,4.60521393e-05
2,0,3852,4.93733771e-05
3,0,3852,2.0321234300000002e-05
4,0,3852,7.08927953e-05
0,0,3853,3.10596696e-05
1,0,3853,4.60521393e-05
2,0,3853,4.93733771e-05
3,0,3853,2.0321234300000002e-05
4,0,3853,7.08927953e-05
0,0,3854,3.10596696e-05
1,0,3854,4.60521393e-05
2,0,3854,4.93733771e-05
3,0,3854,2.0321234300000002e-05
4,0,3854,7.08927953e-05
0,0,3855,3.10596696e-05
1,0,3855,4.60521393e-05
2,0,3855,4.93733771e-05
3,0,3855,2.0321234300000002e-05
4,0,3855,7.08927953e-05
0,0,3856,3.10596696e-05
1,0,3856,4.60521393e-05
2,0,3856,4.93733771e-05
3,0,3856,2.0321234300000002e-05
4,0,3856,7.08927953e-05
0,0,3857,3.10596696e-05
1,0,3857,4.60521393e-05
2,0,3857,4.93733771e-05
3,0,3857,2.0321234300000002e-05
4,0,3857,7.08927953e-05
0,0,3858,3.10596696e-05
1,0,3858,4.60521393e-05
2,0,3858,4.93733771e-05
3,0,3858,2.0321234300000002e-05
4,0,3858,7.08927953e-05
0,0,3859,3.10596696e-05
1,0,3859,5.1964838e-05
2,0,3859,4.93733771e-05
3,0,3859,2.0321234300000002e-05
4,0,3859,7.08927953e-05
0,0,3860,3.10596696e-05
1,0,3860,5.95809981e-05
2,0,3860,5.09650819e-05
3,0,3860,2.0321234300000002e-05
4,0,3860,7.08927953e-05
0,0,3861,3.10596696e-05
1,0,3861,6.719715879999999e-05
2,0,3861,6.127899570000001e-05
3,0,3861,2.0321234300000002e-05
4,0,3861,7.08927953e-05
0,0,3862,3.10596696e-05
1,0,3862,7.25852998e-05
2,0,3862,6.690665729999999e-05
3,0,3862,2.0321234300000002e-05
4,0,3862,7.08927953e-05
0,0,3863,3.10596696e-05
1,0,3863,7.79734401e-05
2,0,3863,7.25343189e-05
3,0,3863,2.0321234300000002e-05
4,0,3863,7.08927953e-05
0,0,3864,3.10596696e-05
1,0,3864,8.33615813e-05
2,0,3864,7.816198020000001e-05
3,0,3864,2.0321234300000002e-05
4,0,3864,7.08927953e-05
0,0,3865,3.10596696e-05
1,0,3865,8.451230240000001e-05
2,0,3865,8.27163779e-05
3,0,3865,2.0321234300000002e-05
4,0,3865,7.08927953e-05
0,0,3866,3.10596696e-05
1,0,3866,8.56630255e-05
2,0,3866,8.7270776e-05
3,0,3866,2.3678717e-05
4,0,3866,7.11459692e-05
0,0,3867,3.69944208e-05
1,0,3867,8.68137467e-05
2,0,3867,9.182517350000001e-05
3,0,3867,3.20903695e-05
4,0,3867,7.42777151e-05
0,0,3868,3.10596696e-05
1,0,3868,7.96187564e-05
2,0,3868,8.43891571e-05
3,0,3868,2.32852111e-05
4,0,3868,7.08927953e-05
0,0,3869,3.10596696e-05
1,0,3869,7.242376429999999e-05
2,0,3869,7.69531419e-05
3,0,3869,2.0321234300000002e-05
4,0,3869,7.08927953e-05
0,0,3870,3.10596696e-05
1,0,3870,6.5228774e-05
2,0,3870,6.95171254e-05
3,0,3870,2.0321234300000002e-05
4,0,3870,7.08927953e-05
0,0,3871,3.10596696e-05
1,0,3871,5.41551178e-05
2,0,3871,5.53742742e-05
3,0,3871,2.0321234300000002e-05
4,0,3871,7.08927953e-05
0,0,3872,3.10596696e-05
1,0,3872,4.60521393e-05
2,0,3872,4.93733771e-05
3,0,3872,2.0321234300000002e-05
4,0,3872,7.08927953e-05
0,0,3873,3.10596696e-05
1,0,3873,4.60521393e-05
2,0,3873,4.93733771e-05
3,0,3873,2.0321234300000002e-05
4,0,3873,7.08927953e-05
0,0,3874,3.10596696e-05
1,0,3874,4.60521393e-05
2,0,3874,4.93733771e-05
3,0,3874,2.0321234300000002e-05
4,0,3874,7.08927953e-05
0,0,3875,3.10596696e-05
1,0,3875,4.60521393e-05
2,0,3875,4.93733771e-05
3,0,3875,2.0321234300000002e-05
4,0,3875,7.08927953e-05
0,0,3876,3.10596696e-05
1,0,3876,4.60521393e-05
2,0,3876,4.93733771e-05
3,0,3876,2.0321234300000002e-05
4,0,3876,7.08927953e-05
0,0,3877,3.10596696e-05
1,0,3877,4.60521393e-05
2,0,3877,4.93733771e-05
3,0,3877,2.0321234300000002e-05
4,0,3877,7.08927953e-05
0,0,3878,3.10596696e-05
1,0,3878,4.60521393e-05
2,0,3878,4.93733771e-05
3,0,3878,2.0321234300000002e-05
4,0,3878,7.08927953e-05
0,0,3879,3.10596696e-05
1,0,3879,4.60521393e-05
2,0,3879,4.93733771e-05
3,0,3879,2.0321234300000002e-05
4,0,3879,7.08927953e-05
0,0,3880,3.10596696e-05
1,0,3880,4.60521393e-05
2,0,3880,4.93733771e-05
3,0,3880,2.0321234300000002e-05
4,0,3880,7.08927953e-05
0,0,3881,3.10596696e-05
1,0,3881,4.60521393e-05
2,0,3881,4.93733771e-05
3,0,3881,2.0321234300000002e-05
4,0,3881,7.08927953e-05
0,0,3882,3.10596696e-05
1,0,3882,4.60521393e-05
2,0,3882,4.93733771e-05
3,0,3882,2.0321234300000002e-05
4,0,3882,7.08927953e-05
0,0,3883,3.10596696e-05
1,0,3883,4.60521393e-05
2,0,3883,4.93733771e-05
3,0,3883,2.0321234300000002e-05
4,0,3883,7.08927953e-05
0,0,3884,3.10596696e-05
1,0,3884,4.9979754999999996e-05
2,0,3884,4.93733771e-05
3,0,3884,2.0321234300000002e-05
4,0,3884,7.08927953e-05
0,0,3885,3.10596696e-05
1,0,3885,5.8695157e-05
2,0,3885,4.93733771e-05
3,0,3885,2.0321234300000002e-05
4,0,3885,7.08927953e-05
0,0,3886,3.10596696e-05
1,0,3886,6.32508517e-05
2,0,3886,5.08108161e-05
3,0,3886,2.0321234300000002e-05
4,0,3886,7.08927953e-05
0,0,3887,3.10596696e-05
1,0,3887,6.780654490000001e-05
2,0,3887,5.6287595e-05
3,0,3887,2.0321234300000002e-05
4,0,3887,7.08927953e-05
0,0,3888,3.10596696e-05
1,0,3888,7.236223959999999e-05
2,0,3888,6.17643722e-05
3,0,3888,2.0321234300000002e-05
4,0,3888,7.08927953e-05
0,0,3889,3.10596696e-05
1,0,3889,7.42447896e-05
2,0,3889,6.794731540000001e-05
3,0,3889,2.0321234300000002e-05
4,0,3889,7.08927953e-05
0,0,3890,3.10596696e-05
1,0,3890,7.61273394e-05
2,0,3890,7.413025890000001e-05
3,0,3890,2.0321234300000002e-05
4,0,3890,7.08927953e-05
0,0,3891,3.10596696e-05
1,0,3891,7.80098894e-05
2,0,3891,8.03132022e-05
3,0,3891,2.0321234300000002e-05
4,0,3891,7.08927953e-05
0,0,3892,3.10596696e-05
1,0,3892,7.23447073e-05
2,0,3892,7.10773874e-05
3,0,3892,2.0321234300000002e-05
4,0,3892,7.08927953e-05
0,0,3893,3.10596696e-05
1,0,3893,6.66795242e-05
2,0,3893,6.18415727e-05
3,0,3893,2.0321234300000002e-05
4,0,3893,7.08927953e-05
0,0,3894,3.10596696e-05
1,0,3894,6.1014342e-05
2,0,3894,5.2605757000000006e-05
3,0,3894,2.0321234300000002e-05
4,0,3894,7.08927953e-05
0,0,3895,3.10596696e-05
1,0,3895,4.911800389999999e-05
2,0,3895,4.93733771e-05
3,0,3895,2.0321234300000002e-05
4,0,3895,7.08927953e-05
0,0,3896,3.10596696e-05
1,0,3896,4.60521393e-05
2,0,3896,4.93733771e-05
3,0,3896,2.0321234300000002e-05
4,0,3896,7.08927953e-05
0,0,3897,3.10596696e-05
1,0,3897,4.60521393e-05
2,0,3897,4.93733771e-05
3,0,3897,2.0321234300000002e-05
4,0,3897,7.08927953e-05
0,0,3898,3.10596696e-05
1,0,3898,4.60521393e-05
2,0,3898,4.93733771e-05
3,0,3898,2.0321234300000002e-05
4,0,3898,7.08927953e-05
0,0,3899,3.10596696e-05
1,0,3899,4.60521393e-05
2,0,3899,4.93733771e-05
3,0,3899,2.0321234300000002e-05
4,0,3899,7.08927953e-05
0,0,3900,3.10596696e-05
1,0,3900,4.60521393e-05
2,0,3900,4.93733771e-05
3,0,3900,2.0321234300000002e-05
4,0,3900,7.08927953e-05
0,0,3901,3.10596696e-05
1,0,3901,4.60521393e-05
2,0,3901,4.93733771e-05
3,0,3901,2.0321234300000002e-05
4,0,3901,7.08927953e-05
0,0,3902,3.10596696e-05
1,0,3902,4.60521393e-05
2,0,3902,4.93733771e-05
3,0,3902,2.0321234300000002e-05
4,0,3902,7.08927953e-05
0,0,3903,3.10596696e-05
1,0,3903,4.60521393e-05
2,0,3903,4.93733771e-05
3,0,3903,2.0321234300000002e-05
4,0,3903,7.08927953e-05
0,0,3904,3.10596696e-05
1,0,3904,4.60521393e-05
2,0,3904,4.93733771e-05
3,0,3904,2.0321234300000002e-05
4,0,3904,7.08927953e-05
0,0,3905,3.10596696e-05
1,0,3905,4.60521393e-05
2,0,3905,4.93733771e-05
3,0,3905,2.0321234300000002e-05
4,0,3905,7.08927953e-05
0,0,3906,3.10596696e-05
1,0,3906,4.60521393e-05
2,0,3906,4.93733771e-05
3,0,3906,2.0321234300000002e-05
4,0,3906,7.08927953e-05
0,0,3907,3.10596696e-05
1,0,3907,4.60521393e-05
2,0,3907,4.93733771e-05
3,0,3907,2.0321234300000002e-05
4,0,3907,7.08927953e-05
0,0,3908,3.10596696e-05
1,0,3908,4.8741931000000007e-05
2,0,3908,4.93733771e-05
3,0,3908,2.0321234300000002e-05
4,0,3908,7.08927953e-05
0,0,3909,3.10596696e-05
1,0,3909,5.58571129e-05
2,0,3909,4.93733771e-05
3,0,3909,2.0321234300000002e-05
4,0,3909,7.08927953e-05
0,0,3910,3.10596696e-05
1,0,3910,5.875908250000001e-05
2,0,3910,4.93733771e-05
3,0,3910,2.0321234300000002e-05
4,0,3910,7.08927953e-05
0,0,3911,3.10596696e-05
1,0,3911,6.16610549e-05
2,0,3911,4.93733771e-05
3,0,3911,2.80357402e-05
4,0,3911,7.08927953e-05
0,0,3912,3.10596696e-05
1,0,3912,6.4563025e-05
2,0,3912,4.9417363e-05
3,0,3912,3.6475702100000004e-05
4,0,3912,7.08927953e-05
0,0,3913,3.10596696e-05
1,0,3913,6.76494775e-05
2,0,3913,5.25166892e-05
3,0,3913,4.24734284e-05
4,0,3913,7.08927953e-05
0,0,3914,3.10596696e-05
1,0,3914,7.07359295e-05
2,0,3914,5.56160143e-05
3,0,3914,4.84711545e-05
4,0,3914,7.08927953e-05
0,0,3915,3.10596696e-05
1,0,3915,7.3822382e-05
2,0,3915,5.87153406e-05
3,0,3915,5.4468881499999996e-05
4,0,3915,7.08927953e-05
0,0,3916,3.10596696e-05
1,0,3916,7.364387559999999e-05
2,0,3916,5.21806174e-05
3,0,3916,5.041252570000001e-05
4,0,3916,7.08927953e-05
0,0,3917,3.10596696e-05
1,0,3917,7.34653662e-05
2,0,3917,4.93733771e-05
3,0,3917,4.63561673e-05
4,0,3917,7.08927953e-05
0,0,3918,3.10596696e-05
1,0,3918,7.32868599e-05
2,0,3918,4.93733771e-05
3,0,3918,4.22998117e-05
4,0,3918,7.08927953e-05
0,0,3919,3.10596696e-05
1,0,3919,6.74670852e-05
2,0,3919,4.93733771e-05
3,0,3919,2.0321234300000002e-05
4,0,3919,7.08927953e-05
0,0,3920,3.10596696e-05
1,0,3920,6.164731209999999e-05
2,0,3920,4.93733771e-05
3,0,3920,2.0321234300000002e-05
4,0,3920,7.08927953e-05
0,0,3921,3.10596696e-05
1,0,3921,5.58275378e-05
2,0,3921,4.93733771e-05
3,0,3921,2.0321234300000002e-05
4,0,3921,7.08927953e-05
0,0,3922,3.10596696e-05
1,0,3922,4.72344135e-05
2,0,3922,4.93733771e-05
3,0,3922,2.0321234300000002e-05
4,0,3922,7.08927953e-05
0,0,3923,3.10596696e-05
1,0,3923,4.60521393e-05
2,0,3923,4.93733771e-05
3,0,3923,2.0321234300000002e-05
4,0,3923,7.08927953e-05
0,0,3924,3.10596696e-05
1,0,3924,4.60521393e-05
2,0,3924,4.93733771e-05
3,0,3924,2.0321234300000002e-05
4,0,3924,7.08927953e-05
0,0,3925,3.10596696e-05
1,0,3925,4.60521393e-05
2,0,3925,4.93733771e-05
3,0,3925,2.0321234300000002e-05
4,0,3925,7.08927953e-05
0,0,3926,3.10596696e-05
1,0,3926,4.60521393e-05
2,0,3926,4.93733771e-05
3,0,3926,2.0321234300000002e-05
4,0,3926,7.08927953e-05
0,0,3927,3.10596696e-05
1,0,3927,4.60521393e-05
2,0,3927,4.93733771e-05
3,0,3927,2.0321234300000002e-05
4,0,3927,7.08927953e-05
0,0,3928,3.10596696e-05
1,0,3928,4.60521393e-05
2,0,3928,4.93733771e-05
3,0,3928,2.0321234300000002e-05
4,0,3928,7.08927953e-05
0,0,3929,3.10596696e-05
1,0,3929,4.60521393e-05
2,0,3929,4.93733771e-05
3,0,3929,2.0321234300000002e-05
4,0,3929,7.08927953e-05
0,0,3930,3.10596696e-05
1,0,3930,4.60521393e-05
2,0,3930,4.93733771e-05
3,0,3930,2.0321234300000002e-05
4,0,3930,7.08927953e-05
0,0,3931,3.10596696e-05
1,0,3931,4.652317929999999e-05
2,0,3931,4.93733771e-05
3,0,3931,2.0321234300000002e-05
4,0,3931,7.08927953e-05
0,0,3932,3.10596696e-05
1,0,3932,5.33535401e-05
2,0,3932,4.93733771e-05
3,0,3932,2.0321234300000002e-05
4,0,3932,7.08927953e-05
0,0,3933,3.10596696e-05
1,0,3933,6.01839031e-05
2,0,3933,4.93733771e-05
3,0,3933,2.0321234300000002e-05
4,0,3933,7.08927953e-05
0,0,3934,3.10596696e-05
1,0,3934,6.30658512e-05
2,0,3934,5.19609795e-05
3,0,3934,2.0321234300000002e-05
4,0,3934,7.08927953e-05
0,0,3935,3.10596696e-05
1,0,3935,6.59478011e-05
2,0,3935,5.75547495e-05
3,0,3935,2.71045709e-05
4,0,3935,7.08927953e-05
0,0,3936,3.10596696e-05
1,0,3936,6.88297483e-05
2,0,3936,6.31485218e-05
3,0,3936,3.8381708299999995e-05
4,0,3936,7.08927953e-05
0,0,3937,3.10596696e-05
1,0,3937,7.06238925e-05
2,0,3937,6.802039290000001e-05
3,0,3937,4.6768595e-05
4,0,3937,7.08927953e-05
0,0,3938,3.10596696e-05
1,0,3938,7.241803629999999e-05
2,0,3938,7.289226290000001e-05
3,0,3938,5.51554853e-05
4,0,3938,7.08927953e-05
0,0,3939,3.10596696e-05
1,0,3939,7.42121805e-05
2,0,3939,7.7764134e-05
3,0,3939,6.35423722e-05
4,0,3939,7.08927953e-05
0,0,3940,3.10596696e-05
1,0,3940,7.10298703e-05
2,0,3940,7.17149726e-05
3,0,3940,5.67804784e-05
4,0,3940,7.08927953e-05
0,0,3941,3.10596696e-05
1,0,3941,6.784755999999999e-05
2,0,3941,6.56658099e-05
3,0,3941,5.0018582900000004e-05
4,0,3941,7.08927953e-05
0,0,3942,3.10596696e-05
1,0,3942,6.466524970000001e-05
2,0,3942,5.9616648500000004e-05
3,0,3942,4.3256689e-05
4,0,3942,7.08927953e-05
0,0,3943,3.10596696e-05
1,0,3943,5.6801459700000004e-05
2,0,3943,4.93733771e-05
3,0,3943,2.35502021e-05
4,0,3943,7.08927953e-05
0,0,3944,3.10596696e-05
1,0,3944,4.89376746e-05
2,0,3944,4.93733771e-05
3,0,3944,2.0321234300000002e-05
4,0,3944,7.08927953e-05
0,0,3945,3.10596696e-05
1,0,3945,4.60521393e-05
2,0,3945,4.93733771e-05
3,0,3945,2.0321234300000002e-05
4,0,3945,7.08927953e-05
0,0,3946,3.10596696e-05
1,0,3946,4.60521393e-05
2,0,3946,4.93733771e-05
3,0,3946,2.0321234300000002e-05
4,0,3946,7.08927953e-05
0,0,3947,3.10596696e-05
1,0,3947,4.60521393e-05
2,0,3947,4.93733771e-05
3,0,3947,2.0321234300000002e-05
4,0,3947,7.08927953e-05
0,0,3948,3.10596696e-05
1,0,3948,4.60521393e-05
2,0,3948,4.93733771e-05
3,0,3948,2.0321234300000002e-05
4,0,3948,7.08927953e-05
0,0,3949,3.10596696e-05
1,0,3949,4.60521393e-05
2,0,3949,4.93733771e-05
3,0,3949,2.0321234300000002e-05
4,0,3949,7.08927953e-05
0,0,3950,3.10596696e-05
1,0,3950,4.6787795900000004e-05
2,0,3950,4.93733771e-05
3,0,3950,2.0321234300000002e-05
4,0,3950,7.08927953e-05
0,0,3951,3.10596696e-05
1,0,3951,4.93161993e-05
2,0,3951,4.93733771e-05
3,0,3951,2.0321234300000002e-05
4,0,3951,7.08927953e-05
0,0,3952,3.10596696e-05
1,0,3952,5.22864062e-05
2,0,3952,4.93733771e-05
3,0,3952,2.0321234300000002e-05
4,0,3952,7.08927953e-05
0,0,3953,3.10596696e-05
1,0,3953,5.5256617399999995e-05
2,0,3953,4.93733771e-05
3,0,3953,2.0321234300000002e-05
4,0,3953,7.08927953e-05
0,0,3954,3.10596696e-05
1,0,3954,5.82268247e-05
2,0,3954,4.93733771e-05
3,0,3954,2.0321234300000002e-05
4,0,3954,7.08927953e-05
0,0,3955,3.10596696e-05
1,0,3955,6.08402228e-05
2,0,3955,4.93733771e-05
3,0,3955,2.0321234300000002e-05
4,0,3955,7.08927953e-05
